quad,quadcnv,DnstySt,Pcode,year,UNIQUE,ww_yield,dsnumeric,farm
169,362,l,02_grid_2,2015,02_grid_2_2015,11.361,1,02
200,363,l,02_grid_2,2015,02_grid_2_2015,6.243461538,1,02
231,364,l,02_grid_2,2015,02_grid_2_2015,9.204923077,1,02
262,365,l,02_grid_2,2015,02_grid_2_2015,8.9625,1,02
293,366,l,02_grid_2,2015,02_grid_2_2015,7.521909091,1,02
324,367,l,02_grid_2,2015,02_grid_2_2015,7.207615385,1,02
355,368,0,02_grid_2,2015,02_grid_2_2015,9.000285714,0,02
106,381,l,02_grid_2,2015,02_grid_2_2015,7.830875,1,02
137,382,l,02_grid_2,2015,02_grid_2_2015,9.280333333,1,02
168,383,l,02_grid_2,2015,02_grid_2_2015,9.608111111,1,02
199,384,l,02_grid_2,2015,02_grid_2_2015,12.41922222,1,02
230,385,l,02_grid_2,2015,02_grid_2_2015,12.23683333,1,02
261,386,l,02_grid_2,2015,02_grid_2_2015,11.57571429,1,02
292,387,l,02_grid_2,2015,02_grid_2_2015,9.459375,1,02
323,388,l,02_grid_2,2015,02_grid_2_2015,13.15966667,1,02
354,389,l,02_grid_2,2015,02_grid_2_2015,8.380111111,1,02
105,402,l,02_grid_2,2015,02_grid_2_2015,10.30242857,1,02
136,403,l,02_grid_2,2015,02_grid_2_2015,9.380333333,1,02
167,404,l,02_grid_2,2015,02_grid_2_2015,13.13671429,1,02
198,405,0,02_grid_2,2015,02_grid_2_2015,12.30744444,0,02
229,406,l,02_grid_2,2015,02_grid_2_2015,12.593,1,02
260,407,l,02_grid_2,2015,02_grid_2_2015,12.55228571,1,02
291,408,l,02_grid_2,2015,02_grid_2_2015,12.3685,1,02
322,409,l,02_grid_2,2015,02_grid_2_2015,14.00175,1,02
353,410,0,02_grid_2,2015,02_grid_2_2015,8.052541667,0,02
123,24,l,02_grid_2,2017,02_grid_2_2017,4.758333333,1,02
154,25,l,02_grid_2,2017,02_grid_2_2017,12.5155,1,02
185,26,m,02_grid_2,2017,02_grid_2_2017,10.90157143,2,02
216,27,m,02_grid_2,2017,02_grid_2_2017,10.57471429,2,02
247,28,m,02_grid_2,2017,02_grid_2_2017,10.6901,2,02
278,29,m,02_grid_2,2017,02_grid_2_2017,7.981833333,2,02
309,30,m,02_grid_2,2017,02_grid_2_2017,8.532333333,2,02
340,31,m,02_grid_2,2017,02_grid_2_2017,7.5910625,2,02
371,32,l,02_grid_2,2017,02_grid_2_2017,7.4355,1,02
122,45,m,02_grid_2,2017,02_grid_2_2017,8.019545455,2,02
153,46,m,02_grid_2,2017,02_grid_2_2017,6.520857143,2,02
184,47,m,02_grid_2,2017,02_grid_2_2017,7.773909091,2,02
215,48,m,02_grid_2,2017,02_grid_2_2017,10.30042857,2,02
246,49,m,02_grid_2,2017,02_grid_2_2017,8.694333333,2,02
277,50,h,02_grid_2,2017,02_grid_2_2017,6.1535,3,02
308,51,m,02_grid_2,2017,02_grid_2_2017,6.104090909,2,02
339,52,m,02_grid_2,2017,02_grid_2_2017,9.943,2,02
370,53,l,02_grid_2,2017,02_grid_2_2017,10.5812,1,02
121,66,m,02_grid_2,2017,02_grid_2_2017,10.86525,2,02
152,67,m,02_grid_2,2017,02_grid_2_2017,8.047583333,2,02
183,68,m,02_grid_2,2017,02_grid_2_2017,9.898857143,2,02
214,69,m,02_grid_2,2017,02_grid_2_2017,11.237125,2,02
245,70,l,02_grid_2,2017,02_grid_2_2017,11.42614286,1,02
276,71,l,02_grid_2,2017,02_grid_2_2017,9.890714286,1,02
307,72,l,02_grid_2,2017,02_grid_2_2017,11.34225,1,02
338,73,l,02_grid_2,2017,02_grid_2_2017,10.47191667,1,02
369,74,l,02_grid_2,2017,02_grid_2_2017,9.056,1,02
120,87,l,02_grid_2,2017,02_grid_2_2017,11.74671429,1,02
151,88,m,02_grid_2,2017,02_grid_2_2017,10.94266667,2,02
182,89,m,02_grid_2,2017,02_grid_2_2017,12.41466667,2,02
213,90,h,02_grid_2,2017,02_grid_2_2017,11.064375,3,02
244,91,m,02_grid_2,2017,02_grid_2_2017,10.9845,2,02
275,92,m,02_grid_2,2017,02_grid_2_2017,10.926,2,02
306,93,m,02_grid_2,2017,02_grid_2_2017,11.08311111,2,02
337,94,l,02_grid_2,2017,02_grid_2_2017,10.73445455,1,02
368,95,l,02_grid_2,2017,02_grid_2_2017,9.958666667,1,02
119,108,l,02_grid_2,2017,02_grid_2_2017,11.073,1,02
150,109,l,02_grid_2,2017,02_grid_2_2017,10.61755556,1,02
181,110,m,02_grid_2,2017,02_grid_2_2017,12.3175,2,02
212,111,m,02_grid_2,2017,02_grid_2_2017,10.598,2,02
243,112,m,02_grid_2,2017,02_grid_2_2017,10.4495,2,02
274,113,h,02_grid_2,2017,02_grid_2_2017,10.00466667,3,02
305,114,m,02_grid_2,2017,02_grid_2_2017,11.481875,2,02
336,115,l,02_grid_2,2017,02_grid_2_2017,12.09888889,1,02
367,116,l,02_grid_2,2017,02_grid_2_2017,9.42475,1,02
118,129,l,02_grid_2,2017,02_grid_2_2017,9.72575,1,02
149,130,l,02_grid_2,2017,02_grid_2_2017,10.1548,1,02
180,131,m,02_grid_2,2017,02_grid_2_2017,11.638,2,02
211,132,m,02_grid_2,2017,02_grid_2_2017,10.43325,2,02
242,133,m,02_grid_2,2017,02_grid_2_2017,10.66383333,2,02
273,134,m,02_grid_2,2017,02_grid_2_2017,9.904875,2,02
304,135,m,02_grid_2,2017,02_grid_2_2017,10.50311111,2,02
335,136,l,02_grid_2,2017,02_grid_2_2017,11.96172727,1,02
366,137,l,02_grid_2,2017,02_grid_2_2017,9.873,1,02
117,150,l,02_grid_2,2017,02_grid_2_2017,8.115125,1,02
148,151,l,02_grid_2,2017,02_grid_2_2017,9.704777778,1,02
179,152,m,02_grid_2,2017,02_grid_2_2017,10.40357143,2,02
210,153,l,02_grid_2,2017,02_grid_2_2017,9.965,1,02
241,154,l,02_grid_2,2017,02_grid_2_2017,10.45366667,1,02
272,155,m,02_grid_2,2017,02_grid_2_2017,10.016,2,02
303,156,l,02_grid_2,2017,02_grid_2_2017,10.710125,1,02
334,157,l,02_grid_2,2017,02_grid_2_2017,12.1049,1,02
365,158,l,02_grid_2,2017,02_grid_2_2017,4.915166667,1,02
116,171,l,02_grid_2,2017,02_grid_2_2017,11.305375,1,02
147,172,l,02_grid_2,2017,02_grid_2_2017,10.0378,1,02
178,173,l,02_grid_2,2017,02_grid_2_2017,10.9034,1,02
209,174,l,02_grid_2,2017,02_grid_2_2017,9.710777778,1,02
240,175,l,02_grid_2,2017,02_grid_2_2017,10.51785714,1,02
271,176,l,02_grid_2,2017,02_grid_2_2017,9.704666667,1,02
302,177,l,02_grid_2,2017,02_grid_2_2017,10.281,1,02
333,178,l,02_grid_2,2017,02_grid_2_2017,11.6845,1,02
364,179,l,02_grid_2,2017,02_grid_2_2017,8.5425,1,02
115,192,l,02_grid_2,2017,02_grid_2_2017,10.7735,1,02
146,193,l,02_grid_2,2017,02_grid_2_2017,9.609555556,1,02
177,194,l,02_grid_2,2017,02_grid_2_2017,12.49016667,1,02
208,195,l,02_grid_2,2017,02_grid_2_2017,9.624625,1,02
239,196,l,02_grid_2,2017,02_grid_2_2017,10.707,1,02
270,197,l,02_grid_2,2017,02_grid_2_2017,10.229,1,02
301,198,l,02_grid_2,2017,02_grid_2_2017,9.053,1,02
332,199,l,02_grid_2,2017,02_grid_2_2017,10.7542,1,02
363,200,m,02_grid_2,2017,02_grid_2_2017,10.55525,2,02
114,213,l,02_grid_2,2017,02_grid_2_2017,10.18433333,1,02
145,214,l,02_grid_2,2017,02_grid_2_2017,8.936444444,1,02
176,215,l,02_grid_2,2017,02_grid_2_2017,10.334,1,02
207,216,l,02_grid_2,2017,02_grid_2_2017,9.47,1,02
238,217,l,02_grid_2,2017,02_grid_2_2017,10.48725,1,02
269,218,l,02_grid_2,2017,02_grid_2_2017,10.24342857,1,02
300,219,l,02_grid_2,2017,02_grid_2_2017,9.137285714,1,02
331,220,l,02_grid_2,2017,02_grid_2_2017,10.4885,1,02
362,221,l,02_grid_2,2017,02_grid_2_2017,10.3744,1,02
113,234,l,02_grid_2,2017,02_grid_2_2017,6.5274,1,02
144,235,l,02_grid_2,2017,02_grid_2_2017,9.008375,1,02
175,236,l,02_grid_2,2017,02_grid_2_2017,10.1545,1,02
206,237,l,02_grid_2,2017,02_grid_2_2017,8.294,1,02
237,238,l,02_grid_2,2017,02_grid_2_2017,9.698625,1,02
268,239,m,02_grid_2,2017,02_grid_2_2017,9.694714286,2,02
299,240,m,02_grid_2,2017,02_grid_2_2017,8.403111111,2,02
330,241,l,02_grid_2,2017,02_grid_2_2017,10.09508333,1,02
361,242,l,02_grid_2,2017,02_grid_2_2017,9.815666667,1,02
112,255,l,02_grid_2,2017,02_grid_2_2017,6.766416667,1,02
143,256,l,02_grid_2,2017,02_grid_2_2017,6.427545455,1,02
174,257,l,02_grid_2,2017,02_grid_2_2017,6.7481,1,02
205,258,l,02_grid_2,2017,02_grid_2_2017,5.8222,1,02
236,259,l,02_grid_2,2017,02_grid_2_2017,4.562416667,1,02
267,260,m,02_grid_2,2017,02_grid_2_2017,8.090166667,2,02
298,261,m,02_grid_2,2017,02_grid_2_2017,6.066857143,2,02
329,262,l,02_grid_2,2017,02_grid_2_2017,6.493909091,1,02
360,263,l,02_grid_2,2017,02_grid_2_2017,11.57933333,1,02
111,276,l,02_grid_2,2017,02_grid_2_2017,8.752333333,1,02
142,277,l,02_grid_2,2017,02_grid_2_2017,7.2525,1,02
173,278,l,02_grid_2,2017,02_grid_2_2017,4.509352941,1,02
204,279,l,02_grid_2,2017,02_grid_2_2017,7.967,1,02
235,280,l,02_grid_2,2017,02_grid_2_2017,7.754333333,1,02
266,281,l,02_grid_2,2017,02_grid_2_2017,6.2974,1,02
297,282,m,02_grid_2,2017,02_grid_2_2017,4.956133333,2,02
328,283,l,02_grid_2,2017,02_grid_2_2017,4.948916667,1,02
359,284,l,02_grid_2,2017,02_grid_2_2017,8.6441,1,02
110,297,l,02_grid_2,2017,02_grid_2_2017,9.405875,1,02
141,298,l,02_grid_2,2017,02_grid_2_2017,8.226285714,1,02
172,299,l,02_grid_2,2017,02_grid_2_2017,6.046166667,1,02
203,300,l,02_grid_2,2017,02_grid_2_2017,11.04088889,1,02
234,301,l,02_grid_2,2017,02_grid_2_2017,11.207,1,02
265,302,l,02_grid_2,2017,02_grid_2_2017,5.790333333,1,02
296,303,m,02_grid_2,2017,02_grid_2_2017,7.32075,2,02
327,304,l,02_grid_2,2017,02_grid_2_2017,9.561333333,1,02
358,305,l,02_grid_2,2017,02_grid_2_2017,10.33466667,1,02
109,318,l,02_grid_2,2017,02_grid_2_2017,10.0985,1,02
140,319,l,02_grid_2,2017,02_grid_2_2017,9.8682,1,02
171,320,l,02_grid_2,2017,02_grid_2_2017,8.7198,1,02
202,321,l,02_grid_2,2017,02_grid_2_2017,11.1452,1,02
233,322,l,02_grid_2,2017,02_grid_2_2017,11.191,1,02
264,323,l,02_grid_2,2017,02_grid_2_2017,9.936666667,1,02
295,324,l,02_grid_2,2017,02_grid_2_2017,10.946125,1,02
326,325,l,02_grid_2,2017,02_grid_2_2017,9.503,1,02
357,326,l,02_grid_2,2017,02_grid_2_2017,7.034363636,1,02
108,339,l,02_grid_2,2017,02_grid_2_2017,10.13616667,1,02
139,340,l,02_grid_2,2017,02_grid_2_2017,9.8765,1,02
170,341,l,02_grid_2,2017,02_grid_2_2017,9.444833333,1,02
201,342,l,02_grid_2,2017,02_grid_2_2017,11.87488889,1,02
232,343,l,02_grid_2,2017,02_grid_2_2017,10.23483333,1,02
263,344,l,02_grid_2,2017,02_grid_2_2017,9.4935,1,02
294,345,m,02_grid_2,2017,02_grid_2_2017,10.34325,2,02
325,346,l,02_grid_2,2017,02_grid_2_2017,9.843166667,1,02
356,347,l,02_grid_2,2017,02_grid_2_2017,6.453454545,1,02
107,360,l,02_grid_2,2017,02_grid_2_2017,7.787375,1,02
138,361,l,02_grid_2,2017,02_grid_2_2017,9.64925,1,02
169,362,l,02_grid_2,2017,02_grid_2_2017,9.152333333,1,02
200,363,l,02_grid_2,2017,02_grid_2_2017,11.91066667,1,02
231,364,l,02_grid_2,2017,02_grid_2_2017,10.298,1,02
262,365,m,02_grid_2,2017,02_grid_2_2017,9.237166667,2,02
293,366,m,02_grid_2,2017,02_grid_2_2017,10.096625,2,02
324,367,l,02_grid_2,2017,02_grid_2_2017,9.893666667,1,02
355,368,l,02_grid_2,2017,02_grid_2_2017,11.45025,1,02
106,381,l,02_grid_2,2017,02_grid_2_2017,7.411333333,1,02
137,382,l,02_grid_2,2017,02_grid_2_2017,9.4365,1,02
168,383,l,02_grid_2,2017,02_grid_2_2017,8.89,1,02
199,384,l,02_grid_2,2017,02_grid_2_2017,10.74311111,1,02
230,385,l,02_grid_2,2017,02_grid_2_2017,11.05416667,1,02
261,386,l,02_grid_2,2017,02_grid_2_2017,9.6125,1,02
292,387,m,02_grid_2,2017,02_grid_2_2017,11.160875,2,02
323,388,l,02_grid_2,2017,02_grid_2_2017,10.244,1,02
354,389,l,02_grid_2,2017,02_grid_2_2017,12.33922222,1,02
105,402,l,02_grid_2,2017,02_grid_2_2017,7.90625,1,02
136,403,l,02_grid_2,2017,02_grid_2_2017,9.217,1,02
167,404,l,02_grid_2,2017,02_grid_2_2017,9.314,1,02
198,405,l,02_grid_2,2017,02_grid_2_2017,11.6559,1,02
229,406,l,02_grid_2,2017,02_grid_2_2017,10.70433333,1,02
260,407,l,02_grid_2,2017,02_grid_2_2017,9.456166667,1,02
291,408,l,02_grid_2,2017,02_grid_2_2017,11.51,1,02
322,409,l,02_grid_2,2017,02_grid_2_2017,11.02466667,1,02
353,410,l,02_grid_2,2017,02_grid_2_2017,12.29455556,1,02
31,0,m,03_grid_1,2014,03_grid_1_2014,8.052631579,2,03
62,1,m,03_grid_1,2014,03_grid_1_2014,9.955714286,2,03
93,2,m,03_grid_1,2014,03_grid_1_2014,9.456,2,03
124,3,h,03_grid_1,2014,03_grid_1_2014,10.04785714,3,03
155,4,m,03_grid_1,2014,03_grid_1_2014,9.143333333,2,03
186,5,m,03_grid_1,2014,03_grid_1_2014,11.5378,2,03
217,6,m,03_grid_1,2014,03_grid_1_2014,9.297692308,2,03
248,7,m,03_grid_1,2014,03_grid_1_2014,8.455,2,03
279,8,m,03_grid_1,2014,03_grid_1_2014,7.987619048,2,03
310,9,l,03_grid_1,2014,03_grid_1_2014,9.826666667,1,03
341,10,m,03_grid_1,2014,03_grid_1_2014,9.381818182,2,03
372,11,m,03_grid_1,2014,03_grid_1_2014,8.46,2,03
30,21,h,03_grid_1,2014,03_grid_1_2014,6.630263158,3,03
61,22,h,03_grid_1,2014,03_grid_1_2014,8.25,3,03
92,23,h,03_grid_1,2014,03_grid_1_2014,8.741923077,3,03
123,24,h,03_grid_1,2014,03_grid_1_2014,6.816666667,3,03
154,25,m,03_grid_1,2014,03_grid_1_2014,9.995217391,2,03
185,26,h,03_grid_1,2014,03_grid_1_2014,10.20375,3,03
216,27,h,03_grid_1,2014,03_grid_1_2014,9.236111111,3,03
247,28,h,03_grid_1,2014,03_grid_1_2014,9.586470588,3,03
278,29,h,03_grid_1,2014,03_grid_1_2014,9.872,3,03
309,30,l,03_grid_1,2014,03_grid_1_2014,10.64625,1,03
340,31,l,03_grid_1,2014,03_grid_1_2014,9.293,1,03
371,32,m,03_grid_1,2014,03_grid_1_2014,4.624444444,2,03
29,42,h,03_grid_1,2014,03_grid_1_2014,6.87625,3,03
60,43,v,03_grid_1,2014,03_grid_1_2014,8.697631579,4,03
91,44,h,03_grid_1,2014,03_grid_1_2014,9.4725,3,03
122,45,v,03_grid_1,2014,03_grid_1_2014,8.955882353,4,03
153,46,h,03_grid_1,2014,03_grid_1_2014,10.15285714,3,03
184,47,v,03_grid_1,2014,03_grid_1_2014,10.42842105,4,03
215,48,h,03_grid_1,2014,03_grid_1_2014,8.530526316,3,03
246,49,h,03_grid_1,2014,03_grid_1_2014,10.63952381,3,03
277,50,m,03_grid_1,2014,03_grid_1_2014,11.0665,2,03
308,51,m,03_grid_1,2014,03_grid_1_2014,11.64075,2,03
339,52,m,03_grid_1,2014,03_grid_1_2014,11.30789474,2,03
370,53,h,03_grid_1,2014,03_grid_1_2014,6.76875,3,03
28,63,v,03_grid_1,2014,03_grid_1_2014,7.582826087,4,03
59,64,h,03_grid_1,2014,03_grid_1_2014,9.520526316,3,03
90,65,v,03_grid_1,2014,03_grid_1_2014,9.615833333,4,03
121,66,v,03_grid_1,2014,03_grid_1_2014,9.588823529,4,03
152,67,h,03_grid_1,2014,03_grid_1_2014,10.57136364,3,03
183,68,h,03_grid_1,2014,03_grid_1_2014,10.72138889,3,03
214,69,h,03_grid_1,2014,03_grid_1_2014,9.615882353,3,03
245,70,h,03_grid_1,2014,03_grid_1_2014,11.12368421,3,03
276,71,h,03_grid_1,2014,03_grid_1_2014,11.1155,3,03
307,72,m,03_grid_1,2014,03_grid_1_2014,11.9485,2,03
338,73,m,03_grid_1,2014,03_grid_1_2014,11.10944444,2,03
369,74,h,03_grid_1,2014,03_grid_1_2014,8.030833333,3,03
27,84,h,03_grid_1,2014,03_grid_1_2014,8.760909091,3,03
58,85,h,03_grid_1,2014,03_grid_1_2014,10.11363636,3,03
89,86,h,03_grid_1,2014,03_grid_1_2014,8.368333333,3,03
120,87,h,03_grid_1,2014,03_grid_1_2014,10.12052632,3,03
151,88,h,03_grid_1,2014,03_grid_1_2014,10.99869565,3,03
182,89,h,03_grid_1,2014,03_grid_1_2014,11.244375,3,03
213,90,v,03_grid_1,2014,03_grid_1_2014,10.15,4,03
244,91,h,03_grid_1,2014,03_grid_1_2014,10.0147619,3,03
275,92,h,03_grid_1,2014,03_grid_1_2014,11.00631579,3,03
306,93,m,03_grid_1,2014,03_grid_1_2014,11.839,2,03
337,94,h,03_grid_1,2014,03_grid_1_2014,11.63631579,3,03
368,95,h,03_grid_1,2014,03_grid_1_2014,7.971052632,3,03
26,105,h,03_grid_1,2014,03_grid_1_2014,8.545681818,3,03
57,106,h,03_grid_1,2014,03_grid_1_2014,10.18263158,3,03
88,107,h,03_grid_1,2014,03_grid_1_2014,9.665454545,3,03
119,108,h,03_grid_1,2014,03_grid_1_2014,9.900666667,3,03
150,109,h,03_grid_1,2014,03_grid_1_2014,10.44772727,3,03
181,110,h,03_grid_1,2014,03_grid_1_2014,10.68210526,3,03
212,111,h,03_grid_1,2014,03_grid_1_2014,10.16,3,03
243,112,h,03_grid_1,2014,03_grid_1_2014,10.0325,3,03
274,113,h,03_grid_1,2014,03_grid_1_2014,10.73,3,03
305,114,m,03_grid_1,2014,03_grid_1_2014,12.17,2,03
336,115,m,03_grid_1,2014,03_grid_1_2014,12.21583333,2,03
367,116,h,03_grid_1,2014,03_grid_1_2014,8.203235294,3,03
25,126,h,03_grid_1,2014,03_grid_1_2014,6.86875,3,03
56,127,h,03_grid_1,2014,03_grid_1_2014,10.31222222,3,03
87,128,h,03_grid_1,2014,03_grid_1_2014,9.779,3,03
118,129,m,03_grid_1,2014,03_grid_1_2014,9.588529412,2,03
149,130,h,03_grid_1,2014,03_grid_1_2014,10.78227273,3,03
180,131,h,03_grid_1,2014,03_grid_1_2014,10.33684211,3,03
211,132,h,03_grid_1,2014,03_grid_1_2014,11.01833333,3,03
242,133,h,03_grid_1,2014,03_grid_1_2014,10.20805556,3,03
273,134,h,03_grid_1,2014,03_grid_1_2014,10.0985,3,03
304,135,h,03_grid_1,2014,03_grid_1_2014,11.2235,3,03
335,136,h,03_grid_1,2014,03_grid_1_2014,11.496,3,03
366,137,h,03_grid_1,2014,03_grid_1_2014,9.215294118,3,03
24,147,h,03_grid_1,2014,03_grid_1_2014,9.106666667,3,03
55,148,h,03_grid_1,2014,03_grid_1_2014,10.72722222,3,03
86,149,h,03_grid_1,2014,03_grid_1_2014,10.07545455,3,03
117,150,m,03_grid_1,2014,03_grid_1_2014,10.06055556,2,03
148,151,m,03_grid_1,2014,03_grid_1_2014,10.44631579,2,03
179,152,h,03_grid_1,2014,03_grid_1_2014,11.11565217,3,03
210,153,h,03_grid_1,2014,03_grid_1_2014,11.68882353,3,03
241,154,h,03_grid_1,2014,03_grid_1_2014,10.82047619,3,03
272,155,h,03_grid_1,2014,03_grid_1_2014,10.596,3,03
303,156,h,03_grid_1,2014,03_grid_1_2014,11.5695,3,03
334,157,h,03_grid_1,2014,03_grid_1_2014,11.51105263,3,03
365,158,h,03_grid_1,2014,03_grid_1_2014,9.047222222,3,03
23,168,h,03_grid_1,2014,03_grid_1_2014,6.684621212,3,03
54,169,h,03_grid_1,2014,03_grid_1_2014,8.942105263,3,03
85,170,h,03_grid_1,2014,03_grid_1_2014,10.036,3,03
116,171,h,03_grid_1,2014,03_grid_1_2014,9.975789474,3,03
147,172,m,03_grid_1,2014,03_grid_1_2014,10.46235294,2,03
178,173,m,03_grid_1,2014,03_grid_1_2014,11.08894737,2,03
209,174,h,03_grid_1,2014,03_grid_1_2014,11.529,3,03
240,175,h,03_grid_1,2014,03_grid_1_2014,11.11527778,3,03
271,176,h,03_grid_1,2014,03_grid_1_2014,10.44,3,03
302,177,m,03_grid_1,2014,03_grid_1_2014,11.46136364,2,03
333,178,m,03_grid_1,2014,03_grid_1_2014,11.84894737,2,03
364,179,m,03_grid_1,2014,03_grid_1_2014,9.688823529,2,03
22,189,m,03_grid_1,2014,03_grid_1_2014,5.42375,2,03
53,190,h,03_grid_1,2014,03_grid_1_2014,9.827619048,3,03
84,191,h,03_grid_1,2014,03_grid_1_2014,9.768,3,03
115,192,h,03_grid_1,2014,03_grid_1_2014,9.911764706,3,03
146,193,m,03_grid_1,2014,03_grid_1_2014,10.27575,2,03
177,194,h,03_grid_1,2014,03_grid_1_2014,10.52105263,3,03
208,195,h,03_grid_1,2014,03_grid_1_2014,12.10470588,3,03
239,196,h,03_grid_1,2014,03_grid_1_2014,10.84714286,3,03
270,197,h,03_grid_1,2014,03_grid_1_2014,10.70166667,3,03
301,198,h,03_grid_1,2014,03_grid_1_2014,11.12289474,3,03
332,199,m,03_grid_1,2014,03_grid_1_2014,11.73882353,2,03
363,200,m,03_grid_1,2014,03_grid_1_2014,9.749722222,2,03
21,210,m,03_grid_1,2014,03_grid_1_2014,6.095909091,2,03
52,211,h,03_grid_1,2014,03_grid_1_2014,9.283636364,3,03
83,212,h,03_grid_1,2014,03_grid_1_2014,9.97,3,03
114,213,v,03_grid_1,2014,03_grid_1_2014,9.036875,4,03
145,214,m,03_grid_1,2014,03_grid_1_2014,10.408,2,03
176,215,h,03_grid_1,2014,03_grid_1_2014,10.11,3,03
207,216,h,03_grid_1,2014,03_grid_1_2014,10.43157895,3,03
238,217,h,03_grid_1,2014,03_grid_1_2014,10.46,3,03
269,218,h,03_grid_1,2014,03_grid_1_2014,10.39391304,3,03
300,219,m,03_grid_1,2014,03_grid_1_2014,11.59194444,2,03
331,220,l,03_grid_1,2014,03_grid_1_2014,12.2995,1,03
362,221,m,03_grid_1,2014,03_grid_1_2014,9.677058824,2,03
20,231,l,03_grid_1,2014,03_grid_1_2014,8.6775,1,03
51,232,h,03_grid_1,2014,03_grid_1_2014,8.88,3,03
82,233,v,03_grid_1,2014,03_grid_1_2014,8.906363636,4,03
113,234,v,03_grid_1,2014,03_grid_1_2014,8.392777778,4,03
144,235,m,03_grid_1,2014,03_grid_1_2014,10.75590909,2,03
175,236,h,03_grid_1,2014,03_grid_1_2014,10.61136364,3,03
206,237,h,03_grid_1,2014,03_grid_1_2014,9.600555556,3,03
237,238,h,03_grid_1,2014,03_grid_1_2014,10.2495,3,03
268,239,h,03_grid_1,2014,03_grid_1_2014,10.03041667,3,03
299,240,m,03_grid_1,2014,03_grid_1_2014,11.40863636,2,03
330,241,m,03_grid_1,2014,03_grid_1_2014,11.80631579,2,03
361,242,m,03_grid_1,2014,03_grid_1_2014,9.643529412,2,03
19,252,h,03_grid_1,2014,03_grid_1_2014,4.7495,3,03
50,253,v,03_grid_1,2014,03_grid_1_2014,7.249047619,4,03
81,254,v,03_grid_1,2014,03_grid_1_2014,8.035,4,03
112,255,v,03_grid_1,2014,03_grid_1_2014,7.873529412,4,03
143,256,h,03_grid_1,2014,03_grid_1_2014,10.331,3,03
174,257,h,03_grid_1,2014,03_grid_1_2014,11.4702381,3,03
205,258,h,03_grid_1,2014,03_grid_1_2014,9.545882353,3,03
236,259,h,03_grid_1,2014,03_grid_1_2014,10.28473684,3,03
267,260,h,03_grid_1,2014,03_grid_1_2014,10.22,3,03
298,261,h,03_grid_1,2014,03_grid_1_2014,11.68638889,3,03
329,262,m,03_grid_1,2014,03_grid_1_2014,12.13210526,2,03
360,263,m,03_grid_1,2014,03_grid_1_2014,9.08,2,03
18,273,h,03_grid_1,2014,03_grid_1_2014,4.643333333,3,03
49,274,v,03_grid_1,2014,03_grid_1_2014,6.754130435,4,03
80,275,v,03_grid_1,2014,03_grid_1_2014,7.316666667,4,03
111,276,v,03_grid_1,2014,03_grid_1_2014,7.36,4,03
142,277,v,03_grid_1,2014,03_grid_1_2014,8.658695652,4,03
173,278,v,03_grid_1,2014,03_grid_1_2014,8.985882353,4,03
204,279,v,03_grid_1,2014,03_grid_1_2014,8.01,4,03
235,280,v,03_grid_1,2014,03_grid_1_2014,7.0875,4,03
266,281,v,03_grid_1,2014,03_grid_1_2014,8.286666667,4,03
297,282,h,03_grid_1,2014,03_grid_1_2014,11.27690476,3,03
328,283,m,03_grid_1,2014,03_grid_1_2014,11.8625,2,03
359,284,m,03_grid_1,2014,03_grid_1_2014,8.726176471,2,03
17,294,v,03_grid_1,2014,03_grid_1_2014,2.183125,4,03
48,295,v,03_grid_1,2014,03_grid_1_2014,8.828888889,4,03
79,296,v,03_grid_1,2014,03_grid_1_2014,7.85,4,03
110,297,v,03_grid_1,2014,03_grid_1_2014,8.7325,4,03
141,298,v,03_grid_1,2014,03_grid_1_2014,9.243846154,4,03
172,299,v,03_grid_1,2014,03_grid_1_2014,9.213888889,4,03
203,300,v,03_grid_1,2014,03_grid_1_2014,7.064705882,4,03
234,301,v,03_grid_1,2014,03_grid_1_2014,6.940789474,4,03
265,302,v,03_grid_1,2014,03_grid_1_2014,7.2175,4,03
296,303,v,03_grid_1,2014,03_grid_1_2014,9.30675,4,03
327,304,v,03_grid_1,2014,03_grid_1_2014,10.91882353,4,03
358,305,h,03_grid_1,2014,03_grid_1_2014,7.817941176,3,03
16,315,h,03_grid_1,2014,03_grid_1_2014,6.051785714,3,03
47,316,h,03_grid_1,2014,03_grid_1_2014,9.7085,3,03
78,317,v,03_grid_1,2014,03_grid_1_2014,4.568,4,03
109,318,v,03_grid_1,2014,03_grid_1_2014,8.68375,4,03
140,319,v,03_grid_1,2014,03_grid_1_2014,9.249705882,4,03
171,320,v,03_grid_1,2014,03_grid_1_2014,10.30145833,4,03
202,321,v,03_grid_1,2014,03_grid_1_2014,6.873157895,4,03
233,322,v,03_grid_1,2014,03_grid_1_2014,7.253,4,03
264,323,v,03_grid_1,2014,03_grid_1_2014,7.573095238,4,03
295,324,v,03_grid_1,2014,03_grid_1_2014,9.2,4,03
326,325,h,03_grid_1,2014,03_grid_1_2014,11.09681818,3,03
357,326,h,03_grid_1,2014,03_grid_1_2014,8.761764706,3,03
15,336,h,03_grid_1,2014,03_grid_1_2014,7.866153846,3,03
46,337,h,03_grid_1,2014,03_grid_1_2014,9.605789474,3,03
77,338,v,03_grid_1,2014,03_grid_1_2014,8.916363636,4,03
108,339,v,03_grid_1,2014,03_grid_1_2014,8.996842105,4,03
139,340,v,03_grid_1,2014,03_grid_1_2014,9.4305,4,03
